OTU_ID	Kingdom_RDP	Kingdom_BLAST	Kingdom_SINTAX	Kingdom_Consensus	Phylum_RDP	Phylum_BLAST	Phylum_SINTAX	Phylum_Consensus	Class_RDP	Class_BLAST	Class_SINTAX	Class_Consensus	Order_RDP	Order_BLAST	Order_SINTAX	Order_Consensus	Family_RDP	Family_BLAST	Family_SINTAX	Family_Consensus	Genus_RDP	Genus_BLAST	Genus_SINTAX	Genus_Consensus	Species_RDP	Species_BLAST	Species_SINTAX	Species_Consensus
OTU_449	Fungi	Fungi	Fungi	Fungi	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellales	Mortierellales	Mortierellales	Mortierellales												
OTU_450	Fungi	Fungi	Fungi	Fungi	Chytridiomycota	Chytridiomycota	Chytridiomycota	Chytridiomycota	Spizellomycetes	Spizellomycetes	Spizellomycetes	Spizellomycetes	Spizellomycetales	Spizellomycetales	Spizellomycetales	Spizellomycetales	Powellomycetaceae	Powellomycetaceae	Powellomycetaceae	Powellomycetaceae								
OTU_451	Fungi	Fungi	Fungi	Fungi		Ascomycota	Ascomycota	Ascomycota		Leotiomycetes		Leotiomycetes		Helotiales		Helotiales		Incertae_sedis		Incertae_sedis		Chalara		Chalara				
OTU_452	Fungi	Fungi	Fungi	Fungi																								
OTU_453	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes	Leotiomycetes	Leotiomycetes	Helotiales	Helotiales	Helotiales	Helotiales												
OTU_454	Fungi	Fungi	Fungi	Fungi	Basidiomycota			Basidiomycota	Agaricomycetes			Agaricomycetes	Trechisporales			Trechisporales	Hydnodontaceae			Hydnodontaceae	Subulicystidium			Subulicystidium				
OTU_455	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Sebacinales	Sebacinales	Sebacinales	Sebacinales	Sebacinaceae	Sebacinaceae	Sebacinaceae	Sebacinaceae	Sebacina	Sebacina	Sebacina	Sebacina	Sebacina sp 	Sebacina sp 		Sebacina sp 
OTU_456	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes	Eurotiomycetes	Eurotiomycetes	Eurotiales	Eurotiales	Eurotiales	Eurotiales	Elaphomycetaceae	Elaphomycetaceae	Elaphomycetaceae	Elaphomycetaceae	Elaphomyces	Elaphomyces	Elaphomyces	Elaphomyces	Elaphomyces sp 			Elaphomyces sp 
OTU_457	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes	Eurotiomycetes	Eurotiomycetes	Onygenales	Onygenales	Onygenales	Onygenales												
OTU_458	Fungi	Fungi	Fungi	Fungi																								
OTU_459	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Trechisporales	Trechisporales	Trechisporales	Trechisporales	Hydnodontaceae	Hydnodontaceae	Hydnodontaceae	Hydnodontaceae	Trechispora	Trechispora	Trechispora	Trechispora	Trechispora sp 			Trechispora sp 
OTU_460	Fungi	Fungi	Fungi	Fungi																								
OTU_461	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Russulales	Russulales	Russulales	Russulales	Russulaceae	Russulaceae	Russulaceae	Russulaceae	Russula	Russula	Russula	Russula				
OTU_462	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizales	Pezizales	Pezizales	Pezizales	Pyronemataceae	Pyronemataceae	Pyronemataceae	Pyronemataceae								
OTU_463	Fungi	Fungi	Fungi	Fungi	Ascomycota		Ascomycota	Ascomycota	Eurotiomycetes		Eurotiomycetes	Eurotiomycetes	Chaetothyriales		Chaetothyriales	Chaetothyriales												
OTU_464	Fungi		Fungi	Fungi																								
OTU_465	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Lecanoromycetes	Lecanoromycetes	Lecanoromycetes	Lecanoromycetes	Gs36	GS36	Gs36	Gs36												
OTU_466	Fungi	Fungi	Fungi	Fungi	Ascomycota		Ascomycota	Ascomycota	Dothideomycetes		Dothideomycetes	Dothideomycetes	Capnodiales		Capnodiales	Capnodiales	Mycosphaerellaceae		Mycosphaerellaceae	Mycosphaerellaceae	Mycosphaerella		Mycosphaerella	Mycosphaerella	Mycosphaerella tassiana			Mycosphaerella tassiana
OTU_467	Fungi	Fungi	Fungi	Fungi	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellales	Mortierellales	Mortierellales	Mortierellales	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierella	Mortierella	Mortierella	Mortierella	Mortierella sp 			Mortierella sp 
OTU_468	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
OTU_469	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	Pleosporales												
OTU_470	Fungi	Fungi	Fungi	Fungi	Rozellomycota		Rozellomycota	Rozellomycota																				
OTU_471	Fungi		Fungi	Fungi																								
OTU_472	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Geminibasidiomycetes	Geminibasidiomycetes	Geminibasidiomycetes	Geminibasidiomycetes	Geminibasidiales	Geminibasidiales	Geminibasidiales	Geminibasidiales	Geminibasidiaceae	Geminibasidiaceae	Geminibasidiaceae	Geminibasidiaceae	Geminibasidium	Geminibasidium	Geminibasidium	Geminibasidium	Geminibasidium sp 			Geminibasidium sp 
OTU_473	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes	Leotiomycetes	Leotiomycetes	Helotiales	Helotiales	Helotiales	Helotiales												
OTU_474	Fungi		Fungi	Fungi																								
OTU_475	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Hypocreales	Hypocreales	Hypocreales	Hypocreales	Hypocreaceae	Hypocreaceae	Hypocreaceae	Hypocreaceae	Monocillium	Monocillium	Monocillium	Monocillium	Monocillium mucidum	Monocillium mucidum		Monocillium mucidum
OTU_476	Fungi		Fungi	Fungi																								
OTU_477	Fungi	Fungi	Fungi	Fungi	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellales	Mortierellales	Mortierellales	Mortierellales	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierella	Mortierella	Mortierella	Mortierella	Mortierella sp 			Mortierella sp 
OTU_478	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Trechisporales	Trechisporales	Trechisporales	Trechisporales	Hydnodontaceae	Hydnodontaceae	Hydnodontaceae	Hydnodontaceae	Trechispora	Trechispora	Trechispora	Trechispora				
OTU_479	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Thelephorales	Thelephorales	Thelephorales	Thelephorales	Thelephoraceae	Thelephoraceae	Thelephoraceae	Thelephoraceae								
OTU_480	Fungi	Fungi	Fungi	Fungi	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellales	Mortierellales	Mortierellales	Mortierellales	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierella	Mortierella	Mortierella	Mortierella				
OTU_481	Fungi	Fungi	Fungi	Fungi																								
OTU_482	Fungi	Fungi	Fungi	Fungi	Zoopagomycota	Zoopagomycota	Zoopagomycota	Zoopagomycota	Zoopagomycetes	Zoopagomycetes	Zoopagomycetes	Zoopagomycetes	Zoopagales	Zoopagales	Zoopagales	Zoopagales	Piptocephalidaceae	Piptocephalidaceae	Piptocephalidaceae	Piptocephalidaceae	Syncephalis	Syncephalis	Syncephalis	Syncephalis	Syncephalis sp 	Syncephalis sp 		Syncephalis sp 
OTU_483	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Hypocreales	Hypocreales		Hypocreales												
OTU_484	Fungi		Fungi	Fungi																								
OTU_485	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales	Agaricales	Agaricales	Inocybaceae	Inocybaceae	Inocybaceae	Inocybaceae	Inocybe	Inocybe	Inocybe	Inocybe	Inocybe squamata			Inocybe squamata
OTU_486	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Microascales	Microascales	Microascales	Microascales	Microascaceae	Microascaceae	Microascaceae	Microascaceae	Parascedosporium		Parascedosporium	Parascedosporium	Parascedosporium putredinis			Parascedosporium putredinis
OTU_487	Fungi	Fungi	Fungi	Fungi	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellales	Mortierellales	Mortierellales	Mortierellales	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierella	Mortierella	Mortierella	Mortierella	Mortierella sp 			Mortierella sp 
OTU_488	Fungi	Fungi	Fungi	Fungi		Chytridiomycota		Chytridiomycota																				
OTU_489	Fungi		Fungi	Fungi	Ascomycota		Ascomycota	Ascomycota																				
OTU_490	Fungi	Fungi	Fungi	Fungi																								
OTU_491	Fungi	Fungi	Fungi	Fungi		Olpidiomycota	Olpidiomycota	Olpidiomycota		GS18	Gs18	GS18																
OTU_492	Fungi	Fungi	Fungi	Fungi	Ascomycota		Ascomycota	Ascomycota	Leotiomycetes		Leotiomycetes	Leotiomycetes	Helotiales		Helotiales	Helotiales	Vibrisseaceae		Vibrisseaceae	Vibrisseaceae	Phialocephala		Phialocephala	Phialocephala	Phialocephala humicola			Phialocephala humicola
OTU_493	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	Pleosporales												
OTU_494	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Thelephorales	Thelephorales	Thelephorales	Thelephorales	Thelephoraceae	Thelephoraceae	Thelephoraceae	Thelephoraceae	Tomentella	Tomentella	Tomentella	Tomentella				
OTU_495	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
OTU_496	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU_497	Fungi	Fungi	Fungi	Fungi	Ascomycota		Ascomycota	Ascomycota	Dothideomycetes		Dothideomycetes	Dothideomycetes	Pleosporales		Pleosporales	Pleosporales	Cucurbitariaceae		Cucurbitariaceae	Cucurbitariaceae	Pyrenochaetopsis		Pyrenochaetopsis	Pyrenochaetopsis	Pyrenochaetopsis leptospora			Pyrenochaetopsis leptospora
OTU_498	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Russulales	Russulales	Russulales	Russulales	Russulaceae	Russulaceae	Russulaceae	Russulaceae								
OTU_499	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
OTU_500	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Thelephorales	Thelephorales	Thelephorales	Thelephorales	Thelephoraceae	Thelephoraceae	Thelephoraceae	Thelephoraceae	Tomentella	Tomentella	Tomentella	Tomentella				
