database,partition_level,region,k_iteration,classifier,sensitivity,MC,OC,EPQ,N_known,N_novel,N
unite,gen,Full,2,mothur-knn,0.620264111016156,0.3797358889838441,0.026492491759247956,0.3292725465231875,98292,16382,114674
unite,gen,ITS1,2,mothur-knn,0.5705715798908172,0.42942842010918275,0.03391591297971156,0.37292663337640114,98184,16364,114548
unite,gen,ITS2,2,mothur-knn,0.5826881323993282,0.41731186760067185,0.035946909180287576,0.36283115925490267,97644,16274,113918
unite,fam,Full,2,mothur-wang,0.5840664050164659,0.4159335949835341,0.1001263138900167,0.32570294324252913,110835,44334,155169
unite,fam,ITS1,2,mothur-wang,0.4281134290616816,0.5718865709383184,0.019394021493723473,0.4140315568112913,110730,44292,155022
unite,fam,ITS2,2,mothur-wang,0.46443567768557564,0.5355643223144243,0.03278465514895933,0.39191298883857717,110265,44106,154371
unite,fam,Full,2,mothur-knn,0.5935850588712952,0.40641494112870485,0.08289349032345378,0.3139802408986331,110835,44334,155169
unite,fam,ITS1,2,mothur-knn,0.5585297570667389,0.4414702429332611,0.08094012462747223,0.3384616377030357,110730,44292,155022
unite,fam,ITS2,2,mothur-knn,0.5761030245318097,0.4238969754681903,0.08509046388246497,0.3270951150151259,110265,44106,154371
unite,gen,Full,3,mothur-wang,0.546356783919598,0.45364321608040203,0.0986180904522613,0.4029253409906676,95520,15920,111440
unite,gen,ITS1,3,mothur-wang,0.3842033542976939,0.6157966457023061,0.03679245283018868,0.5330817610062893,95400,15900,111300
unite,gen,ITS2,3,mothur-wang,0.44091666139607444,0.5590833386039256,0.0611599519321991,0.48795142622225035,94866,15811,110677
unite,gen,Full,3,mothur-knn,0.5540201005025126,0.44597989949748745,6.28140703517588e-05,0.38227745872218233,95520,15920,111440
unite,gen,ITS1,3,mothur-knn,0.5050314465408805,0.4949685534591195,0.00025157232704402514,0.42429469901168015,95400,15900,111300
unite,gen,ITS2,3,mothur-knn,0.5171926717686,0.4828073282314001,0.0002529884257795206,0.4138709939734543,94866,15811,110677
unite,fam,Full,3,mothur-wang,0.6196434029546612,0.38035659704533875,0.06161487519103413,0.2892875336583946,98150,39260,137410
unite,fam,ITS1,3,mothur-wang,0.41436221757535574,0.5856377824246443,0.02838272045697965,0.4264220504338829,98035,39214,137249
unite,fam,ITS2,3,mothur-wang,0.47784369885433714,0.5221563011456628,0.04232303600654665,0.3850610825344868,97760,39104,136864
unite,fam,Full,3,mothur-knn,0.6499541518084564,0.35004584819154355,0.11788079470198676,0.2837129757659559,98150,39260,137410
unite,fam,ITS1,3,mothur-knn,0.587127046462998,0.4128729535370021,0.10317743662977508,0.32438852013493724,98035,39214,137249
unite,fam,ITS2,3,mothur-knn,0.6201309328968904,0.37986906710310964,0.10891468903436989,0.30245353051204116,97760,39104,136864
unite,gen,Full,4,mothur-wang,0.5542767228881581,0.4457232771118419,0.2060570701177469,0.41148524754125687,113124,18854,131978
