"","database","partition_level","region","k_iteration","classifier","Metric","value"
"1227","unite","gen","Full",1,"qiime2-Naive-Bayes","OC",0.298754259538573
"1228","unite","gen","Full",1,"qiime2-Naive-Bayes","EPQ",0.404510522157581
"1229","unite","gen","ITS1",1,"qiime2-Naive-Bayes","sensitivity",0.50705511752316
"1230","unite","gen","ITS1",1,"qiime2-Naive-Bayes","MC",0.49294488247684
"1231","unite","gen","ITS1",1,"qiime2-Naive-Bayes","OC",0.236090141475144
"1232","unite","gen","ITS1",1,"qiime2-Naive-Bayes","EPQ",0.456251348048026
"1233","unite","gen","ITS2",1,"qiime2-Naive-Bayes","sensitivity",0.528425151157784
"1234","unite","gen","ITS2",1,"qiime2-Naive-Bayes","MC",0.471574848842216
"1235","unite","gen","ITS2",1,"qiime2-Naive-Bayes","OC",0.241309597349357
"1236","unite","gen","ITS2",1,"qiime2-Naive-Bayes","EPQ",0.438679812914664
"1237","unite","fam","Full",1,"qiime2-Naive-Bayes","sensitivity",0.633572327732472
"1238","unite","fam","Full",1,"qiime2-Naive-Bayes","MC",0.366427672267528
"1239","unite","fam","Full",1,"qiime2-Naive-Bayes","OC",0.215751737726452
"1240","unite","fam","Full",1,"qiime2-Naive-Bayes","EPQ",0.323377405255792
"1241","unite","fam","ITS1",1,"qiime2-Naive-Bayes","sensitivity",0.554741166803615
"1242","unite","fam","ITS1",1,"qiime2-Naive-Bayes","MC",0.445258833196385
"1243","unite","fam","ITS1",1,"qiime2-Naive-Bayes","OC",0.167378800328677
"1244","unite","fam","ITS1",1,"qiime2-Naive-Bayes","EPQ",0.365864538091325
"1245","unite","fam","ITS2",1,"qiime2-Naive-Bayes","sensitivity",0.591768913342503
"1246","unite","fam","ITS2",1,"qiime2-Naive-Bayes","MC",0.408231086657497
"1247","unite","fam","ITS2",1,"qiime2-Naive-Bayes","OC",0.188638239339752
"1248","unite","fam","ITS2",1,"qiime2-Naive-Bayes","EPQ",0.345490273138141
"1249","unite","gen","Full",2,"qiime2-Naive-Bayes","sensitivity",0.61355959793269
"1250","unite","gen","Full",2,"qiime2-Naive-Bayes","MC",0.38644040206731
"1251","unite","gen","Full",2,"qiime2-Naive-Bayes","OC",0.199059943840801
"1252","unite","gen","Full",2,"qiime2-Naive-Bayes","EPQ",0.359671765177808
"1253","unite","gen","ITS1",2,"qiime2-Naive-Bayes","sensitivity",0.548551698851137
"1254","unite","gen","ITS1",2,"qiime2-Naive-Bayes","MC",0.451448301148863
"1255","unite","gen","ITS1",2,"qiime2-Naive-Bayes","OC",0.173612808604253
"1256","unite","gen","ITS1",2,"qiime2-Naive-Bayes","EPQ",0.411757516499633
"1257","unite","gen","ITS2",2,"qiime2-Naive-Bayes","sensitivity",0.560321166687149
"1258","unite","gen","ITS2",2,"qiime2-Naive-Bayes","MC",0.439678833312851
"1259","unite","gen","ITS2",2,"qiime2-Naive-Bayes","OC",0.194666338945557
"1260","unite","gen","ITS2",2,"qiime2-Naive-Bayes","EPQ",0.404677048403237
"1261","unite","fam","Full",2,"qiime2-Naive-Bayes","sensitivity",0.60546758695358
"1262","unite","fam","Full",2,"qiime2-Naive-Bayes","MC",0.39453241304642
"1263","unite","fam","Full",2,"qiime2-Naive-Bayes","OC",0.258808138223485
"1264","unite","fam","Full",2,"qiime2-Naive-Bayes","EPQ",0.355754048811296
"1265","unite","fam","ITS1",2,"qiime2-Naive-Bayes","sensitivity",0.537957193172582
"1266","unite","fam","ITS1",2,"qiime2-Naive-Bayes","MC",0.462042806827418
"1267","unite","fam","ITS1",2,"qiime2-Naive-Bayes","OC",0.139483428158584
"1268","unite","fam","ITS1",2,"qiime2-Naive-Bayes","EPQ",0.369882984350608
"1269","unite","fam","ITS2",2,"qiime2-Naive-Bayes","sensitivity",0.561991565773364
"1270","unite","fam","ITS2",2,"qiime2-Naive-Bayes","MC",0.438008434226636
"1271","unite","fam","ITS2",2,"qiime2-Naive-Bayes","OC",0.182333469369247
"1272","unite","fam","ITS2",2,"qiime2-Naive-Bayes","EPQ",0.364958444267382
"1273","unite","gen","Full",3,"qiime2-Naive-Bayes","sensitivity",0.57108458961474
"1274","unite","gen","Full",3,"qiime2-Naive-Bayes","MC",0.42891541038526
"1275","unite","gen","Full",3,"qiime2-Naive-Bayes","OC",0.196293969849246
"1276","unite","gen","Full",3,"qiime2-Naive-Bayes","EPQ",0.395683776022972
"1277","unite","gen","ITS1",3,"qiime2-Naive-Bayes","sensitivity",0.482106918238994
"1278","unite","gen","ITS1",3,"qiime2-Naive-Bayes","MC",0.517893081761006
"1279","unite","gen","ITS1",3,"qiime2-Naive-Bayes","OC",0.130062893081761
"1280","unite","gen","ITS1",3,"qiime2-Naive-Bayes","EPQ",0.462488769092543
"1281","unite","gen","ITS2",3,"qiime2-Naive-Bayes","sensitivity",0.513756245651761
"1282","unite","gen","ITS2",3,"qiime2-Naive-Bayes","MC",0.486243754348239
"1283","unite","gen","ITS2",3,"qiime2-Naive-Bayes","OC",0.185124280564164
"1284","unite","gen","ITS2",3,"qiime2-Naive-Bayes","EPQ",0.443226686664799
"1285","unite","fam","Full",3,"qiime2-Naive-Bayes","sensitivity",0.655649516046867
"1286","unite","fam","Full",3,"qiime2-Naive-Bayes","MC",0.344350483953133
"1287","unite","fam","Full",3,"qiime2-Naive-Bayes","OC",0.23349465104432
"1288","unite","fam","Full",3,"qiime2-Naive-Bayes","EPQ",0.312677388836329
"1289","unite","fam","ITS1",3,"qiime2-Naive-Bayes","sensitivity",0.552516958229204
"1290","unite","fam","ITS1",3,"qiime2-Naive-Bayes","MC",0.447483041770796
"1291","unite","fam","ITS1",3,"qiime2-Naive-Bayes","OC",0.160733411536696
"1292","unite","fam","ITS1",3,"qiime2-Naive-Bayes","EPQ",0.365554575989625
"1293","unite","fam","ITS2",3,"qiime2-Naive-Bayes","sensitivity",0.596020867430442
"1294","unite","fam","ITS2",3,"qiime2-Naive-Bayes","MC",0.403979132569558
"1295","unite","fam","ITS2",3,"qiime2-Naive-Bayes","OC",0.193893207855974
"1296","unite","fam","ITS2",3,"qiime2-Naive-Bayes","EPQ",0.343954582651391
"1297","unite","gen","Full",4,"qiime2-Naive-Bayes","sensitivity",0.608067253633181
"1298","unite","gen","Full",4,"qiime2-Naive-Bayes","MC",0.391932746366819
"1299","unite","gen","Full",4,"qiime2-Naive-Bayes","OC",0.270181393868675
"1300","unite","gen","Full",4,"qiime2-Naive-Bayes","EPQ",0.374539696009941
"1301","unite","gen","ITS1",4,"qiime2-Naive-Bayes","sensitivity",0.259830466482622
"1302","unite","gen","ITS1",4,"qiime2-Naive-Bayes","MC",0.740169533517378
"1303","unite","gen","ITS1",4,"qiime2-Naive-Bayes","OC",0.00339774899129327
"1304","unite","gen","ITS1",4,"qiime2-Naive-Bayes","EPQ",0.634916421442223
"1305","unite","gen","ITS2",4,"qiime2-Naive-Bayes","sensitivity",0.566170851770894
"1306","unite","gen","ITS2",4,"qiime2-Naive-Bayes","MC",0.433829148229106
"1307","unite","gen","ITS2",4,"qiime2-Naive-Bayes","OC",0.190648824438876
"1308","unite","gen","ITS2",4,"qiime2-Naive-Bayes","EPQ",0.399089101973359
"1309","unite","fam","Full",4,"qiime2-Naive-Bayes","sensitivity",0.675419312458945
"1310","unite","fam","Full",4,"qiime2-Naive-Bayes","MC",0.324580687541055
"1311","unite","fam","Full",4,"qiime2-Naive-Bayes","OC",0.186840376614846
"1312","unite","fam","Full",4,"qiime2-Naive-Bayes","EPQ",0.28522631299071
"1313","unite","fam","ITS1",4,"qiime2-Naive-Bayes","sensitivity",0.5912578368188
"1314","unite","fam","ITS1",4,"qiime2-Naive-Bayes","MC",0.4087421631812
"1315","unite","fam","ITS1",4,"qiime2-Naive-Bayes","OC",0.167784646411504
"1316","unite","fam","ITS1",4,"qiime2-Naive-Bayes","EPQ",0.339897158389859
"1317","unite","fam","ITS2",4,"qiime2-Naive-Bayes","sensitivity",0.623152883089402
"1318","unite","fam","ITS2",4,"qiime2-Naive-Bayes","MC",0.376847116910598
"1319","unite","fam","ITS2",4,"qiime2-Naive-Bayes","OC",0.238273673073532
"1320","unite","fam","ITS2",4,"qiime2-Naive-Bayes","EPQ",0.337254704385722
"1321","silva","fam","Full",0,"CBC","sensitivity",0.7142
"1322","silva","fam","Full",0,"CBC","MC",0.2858
"1323","silva","fam","Full",0,"CBC","OC",0.041
"1324","silva","fam","Full",0,"CBC","EPQ",0.215857142857143
"1325","silva","fam","V4",0,"CBC","sensitivity",0.683518705763397
"1326","silva","fam","V4",0,"CBC","MC",0.316481294236603
"1327","silva","fam","V4",0,"CBC","OC",0.0348837209302326
"1328","silva","fam","V4",0,"CBC","EPQ",0.236024844720497
"1329","silva","fam","V3-4",0,"CBC","sensitivity",0.645252525252525
"1330","silva","fam","V3-4",0,"CBC","MC",0.354747474747475
"1331","silva","fam","V3-4",0,"CBC","OC",0.0358585858585859
"1332","silva","fam","V3-4",0,"CBC","EPQ",0.263636363636364
"1333","silva","fam","Full",1,"CBC","sensitivity",0.717
"1334","silva","fam","Full",1,"CBC","MC",0.283
"1335","silva","fam","Full",1,"CBC","OC",0.0525
"1336","silva","fam","Full",1,"CBC","EPQ",0.217142857142857
"1337","silva","fam","V4",1,"CBC","sensitivity",0.670030272452069
"1338","silva","fam","V4",1,"CBC","MC",0.329969727547931
"1339","silva","fam","V4",1,"CBC","OC",0.0605449041372351
"1340","silva","fam","V4",1,"CBC","EPQ",0.252991206573447
"1341","silva","fam","V3-4",1,"CBC","sensitivity",0.661957618567104
"1342","silva","fam","V3-4",1,"CBC","MC",0.338042381432896
"1343","silva","fam","V3-4",1,"CBC","OC",0.0787083753784057
"1344","silva","fam","V3-4",1,"CBC","EPQ",0.263946951131613
"1345","silva","fam","Full",2,"CBC","sensitivity",0.7448
"1346","silva","fam","Full",2,"CBC","MC",0.2552
"1347","silva","fam","Full",2,"CBC","OC",0.0163333333333333
"1348","silva","fam","Full",2,"CBC","EPQ",0.165625
"1349","silva","fam","V4",2,"CBC","sensitivity",0.627309236947791
"1350","silva","fam","V4",2,"CBC","MC",0.372690763052209
"1351","silva","fam","V4",2,"CBC","OC",0.0414993306559572
"1352","silva","fam","V4",2,"CBC","EPQ",0.248493975903614
"1353","silva","fam","V3-4",2,"CBC","sensitivity",0.642814070351759
"1354","silva","fam","V3-4",2,"CBC","MC",0.357185929648241
"1355","silva","fam","V3-4",2,"CBC","OC",0.0495812395309883
"1356","silva","fam","V3-4",2,"CBC","EPQ",0.241834170854271
"1357","silva","fam","Full",3,"CBC","sensitivity",0.6896
"1358","silva","fam","Full",3,"CBC","MC",0.3104
"1359","silva","fam","Full",3,"CBC","OC",0.0285
"1360","silva","fam","Full",3,"CBC","EPQ",0.229857142857143
"1361","silva","fam","V4",3,"CBC","sensitivity",0.629179331306991
"1362","silva","fam","V4",3,"CBC","MC",0.370820668693009
"1363","silva","fam","V4",3,"CBC","OC",0.063323201621074
"1364","silva","fam","V4",3,"CBC","EPQ",0.282964249529599
"1365","silva","fam","V3-4",3,"CBC","sensitivity",0.611156186612576
"1366","silva","fam","V3-4",3,"CBC","MC",0.388843813387424
"1367","silva","fam","V3-4",3,"CBC","OC",0.0689655172413793
"1368","silva","fam","V3-4",3,"CBC","EPQ",0.297450014488554
"1369","silva","fam","Full",4,"CBC","sensitivity",0.7182
"1370","silva","fam","Full",4,"CBC","MC",0.2818
"1371","silva","fam","Full",4,"CBC","OC",0.0465
"1372","silva","fam","Full",4,"CBC","EPQ",0.214571428571429
"1373","silva","fam","V4",4,"CBC","sensitivity",0.671111111111111
"1374","silva","fam","V4",4,"CBC","MC",0.328888888888889
"1375","silva","fam","V4",4,"CBC","OC",0.0383838383838384
"1376","silva","fam","V4",4,"CBC","EPQ",0.245887445887446
"1377","silva","fam","V3-4",4,"CBC","sensitivity",0.694651866801211
"1378","silva","fam","V3-4",4,"CBC","MC",0.305348133198789
"1379","silva","fam","V3-4",4,"CBC","OC",0.0474268415741675
"1380","silva","fam","V3-4",4,"CBC","EPQ",0.231656335591754
"1381","silva","gen","Full",0,"CBC","sensitivity",0.7625
"1382","silva","gen","Full",0,"CBC","MC",0.2375
"1383","silva","gen","Full",0,"CBC","OC",0.004
"1384","silva","gen","Full",0,"CBC","EPQ",0.204142857142857
"1385","silva","gen","V4",0,"CBC","sensitivity",0.740121580547112
"1386","silva","gen","V4",0,"CBC","MC",0.259878419452888
"1387","silva","gen","V4",0,"CBC","OC",0
"1388","silva","gen","V4",0,"CBC","EPQ",0.222752930959618
"1389","silva","gen","V3-4",0,"CBC","sensitivity",0.75899764547595
"1390","silva","gen","V3-4",0,"CBC","MC",0.24100235452405
"1391","silva","gen","V3-4",0,"CBC","OC",0
"1392","silva","gen","V3-4",0,"CBC","EPQ",0.2065734467349
"1393","silva","gen","Full",1,"CBC","sensitivity",0.777666666666667
"1394","silva","gen","Full",1,"CBC","MC",0.222333333333333
"1395","silva","gen","Full",1,"CBC","OC",0.005
"1396","silva","gen","Full",1,"CBC","EPQ",0.191285714285714
"1397","silva","gen","V4",1,"CBC","sensitivity",0.727195659545609
"1398","silva","gen","V4",1,"CBC","MC",0.272804340454391
"1399","silva","gen","V4",1,"CBC","OC",0
"1400","silva","gen","V4",1,"CBC","EPQ",0.23383229181805
"1401","silva","gen","V3-4",1,"CBC","sensitivity",0.75016835016835
"1402","silva","gen","V3-4",1,"CBC","MC",0.24983164983165
"1403","silva","gen","V3-4",1,"CBC","OC",0
"1404","silva","gen","V3-4",1,"CBC","EPQ",0.214141414141414
"1405","silva","gen","Full",2,"CBC","sensitivity",0.720333333333333
"1406","silva","gen","Full",2,"CBC","MC",0.279666666666667
"1407","silva","gen","Full",2,"CBC","OC",0.002
"1408","silva","gen","Full",2,"CBC","EPQ",0.24
"1409","silva","gen","V4",2,"CBC","sensitivity",0.696098217288934
"1410","silva","gen","V4",2,"CBC","MC",0.303901782711066
"1411","silva","gen","V4",2,"CBC","OC",0
"1412","silva","gen","V4",2,"CBC","EPQ",0.260487242323771
"1413","silva","gen","V3-4",2,"CBC","sensitivity",0.713709677419355
"1414","silva","gen","V3-4",2,"CBC","MC",0.286290322580645
"1415","silva","gen","V3-4",2,"CBC","OC",0
"1416","silva","gen","V3-4",2,"CBC","EPQ",0.245391705069124
"1417","silva","gen","Full",3,"CBC","sensitivity",0.734333333333333
"1418","silva","gen","Full",3,"CBC","MC",0.265666666666667
"1419","silva","gen","Full",3,"CBC","OC",0.001
"1420","silva","gen","Full",3,"CBC","EPQ",0.227857142857143
"1421","silva","gen","V4",3,"CBC","sensitivity",0.702489068281197
"1422","silva","gen","V4",3,"CBC","MC",0.297510931718803
"1423","silva","gen","V4",3,"CBC","OC",0
"1424","silva","gen","V4",3,"CBC","EPQ",0.255009370044688
"1425","silva","gen","V3-4",3,"CBC","sensitivity",0.713394062078273
"1426","silva","gen","V3-4",3,"CBC","MC",0.286605937921727
"1427","silva","gen","V3-4",3,"CBC","OC",0
"1428","silva","gen","V3-4",3,"CBC","EPQ",0.245662232504338
"1429","silva","gen","Full",4,"CBC","sensitivity",0.728166666666667
"1430","silva","gen","Full",4,"CBC","MC",0.271833333333333
"1431","silva","gen","Full",4,"CBC","OC",0.001
"1432","silva","gen","Full",4,"CBC","EPQ",0.233142857142857
"1433","silva","gen","V4",4,"CBC","sensitivity",0.684210526315789
"1434","silva","gen","V4",4,"CBC","MC",0.315789473684211
"1435","silva","gen","V4",4,"CBC","OC",0.0131578947368421
"1436","silva","gen","V4",4,"CBC","EPQ",0.272556390977444
"1437","silva","gen","V3-4",4,"CBC","sensitivity",0.710739614994934
"1438","silva","gen","V3-4",4,"CBC","MC",0.289260385005066
"1439","silva","gen","V3-4",4,"CBC","OC",0.00101317122593718
"1440","silva","gen","V3-4",4,"CBC","EPQ",0.248082211608047
"1441","silva","fam","Full",0,"RDP","sensitivity",0.7056
"1442","silva","fam","Full",0,"RDP","MC",0.2944
"1443","silva","fam","Full",0,"RDP","OC",0.2235
"1444","silva","fam","Full",0,"RDP","EPQ",0.274142857142857
"1445","silva","fam","Full",0,"BLAST","sensitivity",0.739
"1446","silva","fam","Full",0,"BLAST","MC",0.261
"1447","silva","fam","Full",0,"BLAST","OC",0.28
"1448","silva","fam","Full",0,"BLAST","EPQ",0.266428571428571
"1449","silva","fam","Full",0,"SINTAX","sensitivity",0.673
"1450","silva","fam","Full",0,"SINTAX","MC",0.327
"1451","silva","fam","Full",0,"SINTAX","OC",0.0175
"1452","silva","fam","Full",0,"SINTAX","EPQ",0.238571428571429
"1453","silva","fam","Full",0,"CB","sensitivity",0.738
"1454","silva","fam","Full",0,"CB","MC",0.262
"1455","silva","fam","Full",0,"CB","OC",0.4245
"1456","silva","fam","Full",0,"CB","EPQ",0.308428571428571
"1457","silva","fam","V4",0,"RDP","sensitivity",0.608088978766431
"1458","silva","fam","V4",0,"RDP","MC",0.391911021233569
"1459","silva","fam","V4",0,"RDP","OC",0.0743174924165824
"1460","silva","fam","V4",0,"RDP","EPQ",0.301170013000144
"1461","silva","fam","V4",0,"BLAST","sensitivity",0.708392315470172
"1462","silva","fam","V4",0,"BLAST","MC",0.291607684529828
"1463","silva","fam","V4",0,"BLAST","OC",0.186552072800809
"1464","silva","fam","V4",0,"BLAST","EPQ",0.261591795464394
"1465","silva","fam","V4",0,"SINTAX","sensitivity",0.605662285136502
"1466","silva","fam","V4",0,"SINTAX","MC",0.394337714863499
"1467","silva","fam","V4",0,"SINTAX","OC",0.0677451971688574
"1468","silva","fam","V4",0,"SINTAX","EPQ",0.301025566950744
"1469","silva","fam","V4",0,"CB","sensitivity",0.6788675429727
"1470","silva","fam","V4",0,"CB","MC",0.3211324570273
"1471","silva","fam","V4",0,"CB","OC",0.0333670374115268
"1472","silva","fam","V4",0,"CB","EPQ",0.238913765708508
"1473","silva","fam","V3-4",0,"RDP","sensitivity",0.624242424242424
"1474","silva","fam","V3-4",0,"RDP","MC",0.375757575757576
"1475","silva","fam","V3-4",0,"RDP","OC",0.138383838383838
"1476","silva","fam","V3-4",0,"RDP","EPQ",0.307936507936508
"1477","silva","fam","V3-4",0,"BLAST","sensitivity",0.684848484848485
"1478","silva","fam","V3-4",0,"BLAST","MC",0.315151515151515
"1479","silva","fam","V3-4",0,"BLAST","OC",0.195959595959596
"1480","silva","fam","V3-4",0,"BLAST","EPQ",0.281096681096681
"1481","silva","fam","V3-4",0,"SINTAX","sensitivity",0.576767676767677
"1482","silva","fam","V3-4",0,"SINTAX","MC",0.423232323232323
"1483","silva","fam","V3-4",0,"SINTAX","OC",0.054040404040404
"1484","silva","fam","V3-4",0,"SINTAX","EPQ",0.317748917748918
"1485","silva","fam","V3-4",0,"CB","sensitivity",0.647070707070707
"1486","silva","fam","V3-4",0,"CB","MC",0.352929292929293
"1487","silva","fam","V3-4",0,"CB","OC",0.0358585858585859
"1488","silva","fam","V3-4",0,"CB","EPQ",0.262337662337662
"1489","silva","fam","Full",1,"RDP","sensitivity",0.7048
"1490","silva","fam","Full",1,"RDP","MC",0.2952
"1491","silva","fam","Full",1,"RDP","OC",0.224
"1492","silva","fam","Full",1,"RDP","EPQ",0.274857142857143
"1493","silva","fam","Full",1,"BLAST","sensitivity",0.731
"1494","silva","fam","Full",1,"BLAST","MC",0.269
"1495","silva","fam","Full",1,"BLAST","OC",0.34
"1496","silva","fam","Full",1,"BLAST","EPQ",0.289285714285714
"1497","silva","fam","Full",1,"SINTAX","sensitivity",0.688
"1498","silva","fam","Full",1,"SINTAX","MC",0.312
"1499","silva","fam","Full",1,"SINTAX","OC",0.037
"1500","silva","fam","Full",1,"SINTAX","EPQ",0.233428571428571
"1501","silva","fam","Full",1,"CB","sensitivity",0.7296
"1502","silva","fam","Full",1,"CB","MC",0.2704
"1503","silva","fam","Full",1,"CB","OC",0.3615
"1504","silva","fam","Full",1,"CB","EPQ",0.296428571428571
"1505","silva","fam","V4",1,"RDP","sensitivity",0.640968718466196
"1506","silva","fam","V4",1,"RDP","MC",0.359031281533804
"1507","silva","fam","V4",1,"RDP","OC",0.193743693239152
"1508","silva","fam","V4",1,"RDP","EPQ",0.311806256306761
"1509","silva","fam","V4",1,"BLAST","sensitivity",0.648234106962664
"1510","silva","fam","V4",1,"BLAST","MC",0.351765893037336
"1511","silva","fam","V4",1,"BLAST","OC",0.17204843592331
"1512","silva","fam","V4",1,"BLAST","EPQ",0.300418048147614
"1513","silva","fam","V4",1,"SINTAX","sensitivity",0.618970736629667
"1514","silva","fam","V4",1,"SINTAX","MC",0.381029263370333
"1515","silva","fam","V4",1,"SINTAX","OC",0.159939455095863
"1516","silva","fam","V4",1,"SINTAX","EPQ",0.317860746720484
"1517","silva","fam","V4",1,"CB","sensitivity",0.642583249243189
"1518","silva","fam","V4",1,"CB","MC",0.357416750756811
"1519","silva","fam","V4",1,"CB","OC",0.0691220988900101
"1520","silva","fam","V4",1,"CB","EPQ",0.27504685022344
"1521","silva","fam","V3-4",1,"RDP","sensitivity",0.637941473259334
"1522","silva","fam","V3-4",1,"RDP","MC",0.362058526740666
"1523","silva","fam","V3-4",1,"RDP","OC",0.229061553985873
"1524","silva","fam","V3-4",1,"RDP","EPQ",0.324059391667868
"1525","silva","fam","V3-4",1,"BLAST","sensitivity",0.692230070635722
"1526","silva","fam","V3-4",1,"BLAST","MC",0.307769929364278
"1527","silva","fam","V3-4",1,"BLAST","OC",0.217961654894046
"1528","silva","fam","V3-4",1,"BLAST","EPQ",0.282110422372784
"1529","silva","fam","V3-4",1,"SINTAX","sensitivity",0.614328960645812
"1530","silva","fam","V3-4",1,"SINTAX","MC",0.385671039354188
"1531","silva","fam","V3-4",1,"SINTAX","OC",0.136730575176589
"1532","silva","fam","V3-4",1,"SINTAX","EPQ",0.314545192446302
"1533","silva","fam","V3-4",1,"CB","sensitivity",0.662966700302725
"1534","silva","fam","V3-4",1,"CB","MC",0.337033299697275
"1535","silva","fam","V3-4",1,"CB","OC",0.0842583249243189
"1536","silva","fam","V3-4",1,"CB","EPQ",0.264811878333574
"1537","silva","fam","Full",2,"RDP","sensitivity",0.7386
"1538","silva","fam","Full",2,"RDP","MC",0.2614
"1539","silva","fam","Full",2,"RDP","OC",0.114
"1540","silva","fam","Full",2,"RDP","EPQ",0.206125
"1541","silva","fam","Full",2,"BLAST","sensitivity",0.7614
"1542","silva","fam","Full",2,"BLAST","MC",0.2386
"1543","silva","fam","Full",2,"BLAST","OC",0.174
"1544","silva","fam","Full",2,"BLAST","EPQ",0.214375
"1545","silva","fam","Full",2,"SINTAX","sensitivity",0.705
"1546","silva","fam","Full",2,"SINTAX","MC",0.295
"1547","silva","fam","Full",2,"SINTAX","OC",0.00666666666666667
"1548","silva","fam","Full",2,"SINTAX","EPQ",0.186875
"1549","silva","fam","Full",2,"CB","sensitivity",0.762
"1550","silva","fam","Full",2,"CB","MC",0.238
"1551","silva","fam","Full",2,"CB","OC",0.214333333333333
"1552","silva","fam","Full",2,"CB","EPQ",0.229125
"1553","silva","fam","V4",2,"RDP","sensitivity",0.621887550200803
"1554","silva","fam","V4",2,"RDP","MC",0.378112449799197
"1555","silva","fam","V4",2,"RDP","OC",0.0763052208835341
"1556","silva","fam","V4",2,"RDP","EPQ",0.264934738955823
"1557","silva","fam","V4",2,"BLAST","sensitivity",0.64859437751004
"1558","silva","fam","V4",2,"BLAST","MC",0.35140562248996
"1559","silva","fam","V4",2,"BLAST","OC",0.129518072289157
"1560","silva","fam","V4",2,"BLAST","EPQ",0.268197791164659
"1561","silva","fam","V4",2,"SINTAX","sensitivity",0.591767068273092
"1562","silva","fam","V4",2,"SINTAX","MC",0.408232931726908
"1563","silva","fam","V4",2,"SINTAX","OC",0.0769745649263722
"1564","silva","fam","V4",2,"SINTAX","EPQ",0.284011044176707
"1565","silva","fam","V4",2,"CB","sensitivity",0.670481927710843
"1566","silva","fam","V4",2,"CB","MC",0.329518072289157
"1567","silva","fam","V4",2,"CB","OC",0.216532797858099
"1568","silva","fam","V4",2,"CB","EPQ",0.28714859437751
"1569","silva","fam","V3-4",2,"RDP","sensitivity",0.65748743718593
"1570","silva","fam","V3-4",2,"RDP","MC",0.34251256281407
"1571","silva","fam","V3-4",2,"RDP","OC",0.14070351758794
"1572","silva","fam","V3-4",2,"RDP","EPQ",0.266834170854271
"1573","silva","fam","V3-4",2,"BLAST","sensitivity",0.672964824120603
"1574","silva","fam","V3-4",2,"BLAST","MC",0.327035175879397
"1575","silva","fam","V3-4",2,"BLAST","OC",0.154773869346734
"1576","silva","fam","V3-4",2,"BLAST","EPQ",0.262437185929648
"1577","silva","fam","V3-4",2,"SINTAX","sensitivity",0.607035175879397
"1578","silva","fam","V3-4",2,"SINTAX","MC",0.392964824120603
"1579","silva","fam","V3-4",2,"SINTAX","OC",0.0579564489112228
"1580","silva","fam","V3-4",2,"SINTAX","EPQ",0.267336683417085
"1581","silva","fam","V3-4",2,"CB","sensitivity",0.689246231155779
"1582","silva","fam","V3-4",2,"CB","MC",0.310753768844221
"1583","silva","fam","V3-4",2,"CB","OC",0.255946398659966
"1584","silva","fam","V3-4",2,"CB","EPQ",0.290201005025126
"1585","silva","fam","Full",3,"RDP","sensitivity",0.6804
"1586","silva","fam","Full",3,"RDP","MC",0.3196
"1587","silva","fam","Full",3,"RDP","OC",0.262
"1588","silva","fam","Full",3,"RDP","EPQ",0.303142857142857
"1589","silva","fam","Full",3,"BLAST","sensitivity",0.711
"1590","silva","fam","Full",3,"BLAST","MC",0.289
"1591","silva","fam","Full",3,"BLAST","OC",0.229
"1592","silva","fam","Full",3,"BLAST","EPQ",0.271857142857143
"1593","silva","fam","Full",3,"SINTAX","sensitivity",0.6632
"1594","silva","fam","Full",3,"SINTAX","MC",0.3368
"1595","silva","fam","Full",3,"SINTAX","OC",0.007
"1596","silva","fam","Full",3,"SINTAX","EPQ",0.242571428571429
"1597","silva","fam","Full",3,"CB","sensitivity",0.7018
"1598","silva","fam","Full",3,"CB","MC",0.2982
"1599","silva","fam","Full",3,"CB","OC",0.4205
"1600","silva","fam","Full",3,"CB","EPQ",0.333142857142857
"1601","silva","fam","V4",3,"RDP","sensitivity",0.568591691995947
"1602","silva","fam","V4",3,"RDP","MC",0.431408308004053
"1603","silva","fam","V4",3,"RDP","OC",0.0562310030395137
"1604","silva","fam","V4",3,"RDP","EPQ",0.324214792299899
"1605","silva","fam","V4",3,"BLAST","sensitivity",0.63323201621074
"1606","silva","fam","V4",3,"BLAST","MC",0.36676798378926
"1607","silva","fam","V4",3,"BLAST","OC",0.226950354609929
"1608","silva","fam","V4",3,"BLAST","EPQ",0.326820089738023
"1609","silva","fam","V4",3,"SINTAX","sensitivity",0.591691995947315
"1610","silva","fam","V4",3,"SINTAX","MC",0.408308004052685
"1611","silva","fam","V4",3,"SINTAX","OC",0.106382978723404
"1612","silva","fam","V4",3,"SINTAX","EPQ",0.322043711101462
"1613","silva","fam","V4",3,"CB","sensitivity",0.659169199594732
"1614","silva","fam","V4",3,"CB","MC",0.340830800405268
"1615","silva","fam","V4",3,"CB","OC",0.295845997973658
"1616","silva","fam","V4",3,"CB","EPQ",0.327977999710522
"1617","silva","fam","V3-4",3,"RDP","sensitivity",0.603245436105477
"1618","silva","fam","V3-4",3,"RDP","MC",0.396754563894523
"1619","silva","fam","V3-4",3,"RDP","OC",0.18052738336714
"1620","silva","fam","V3-4",3,"RDP","EPQ",0.334975369458128
"1621","silva","fam","V3-4",3,"BLAST","sensitivity",0.691277890466531
"1622","silva","fam","V3-4",3,"BLAST","MC",0.308722109533469
"1623","silva","fam","V3-4",3,"BLAST","OC",0.264705882352941
"1624","silva","fam","V3-4",3,"BLAST","EPQ",0.296146044624746
"1625","silva","fam","V3-4",3,"SINTAX","sensitivity",0.56815415821501
